transaction_id,account_id,transaction_date,scheduled_payment,actual_payment_made,payment_variance,payment_status
TXN-00005180,ACC-0672,2023-05-31,17155.11,17155.11,0.0,Paid
TXN-00005181,ACC-0672,2023-06-30,17155.11,17155.11,0.0,Paid
TXN-00005182,ACC-0672,2023-07-31,17155.11,17155.11,0.0,Paid
TXN-00005183,ACC-0672,2023-08-31,17155.11,17155.11,0.0,Paid
TXN-00005184,ACC-0672,2023-09-30,17155.11,17155.11,0.0,Paid
TXN-00005185,ACC-0672,2023-10-31,17155.11,17155.11,0.0,Paid
TXN-00005186,ACC-0672,2023-11-30,17155.11,17155.11,0.0,Paid
TXN-00005187,ACC-0672,2023-12-31,17155.11,17155.11,0.0,Paid
TXN-00005188,ACC-0673,2024-10-31,12043.75,12043.75,0.0,Paid
TXN-00005189,ACC-0673,2024-11-30,12043.75,12043.75,0.0,Paid
TXN-00005190,ACC-0673,2024-12-31,12043.75,12043.75,0.0,Paid
TXN-00005191,ACC-0674,2024-01-31,6825.0,6825.0,0.0,Paid
TXN-00005192,ACC-0674,2024-02-29,6825.0,6825.0,0.0,Paid
TXN-00005193,ACC-0674,2024-03-31,6825.0,6825.0,0.0,Paid
TXN-00005194,ACC-0674,2024-04-30,6825.0,6825.0,0.0,Paid
TXN-00005195,ACC-0674,2024-05-31,6825.0,6825.0,0.0,Paid
TXN-00005196,ACC-0674,2024-06-30,6825.0,6825.0,0.0,Paid
TXN-00005197,ACC-0675,2024-04-30,3483.44,3483.44,0.0,Paid
TXN-00005198,ACC-0675,2024-05-31,3483.44,3483.44,0.0,Paid
TXN-00005199,ACC-0675,2024-06-30,3483.44,,,Paid
TXN-00005200,ACC-0675,2024-07-31,3483.44,3483.44,0.0,Paid
TXN-00005201,ACC-0675,2024-08-31,3483.44,3483.44,0.0,Paid
TXN-00005202,ACC-0675,2024-09-30,3483.44,3483.44,0.0,Paid
TXN-00005203,ACC-0675,2024-10-31,3483.44,3483.44,0.0,Paid
TXN-00005204,ACC-0675,2024-11-30,3483.44,3483.44,0.0,Paid
TXN-00005205,ACC-0675,2024-12-31,3483.44,3483.44,0.0,Paid
TXN-00005206,ACC-0676,2024-04-30,6413.83,4792.27,-1621.56,Partial
TXN-00005207,ACC-0676,2024-05-31,6413.83,5853.46,-560.37,
TXN-00005208,ACC-0676,2024-06-30,6413.83,5205.28,-1208.55,Partial
TXN-00005209,ACC-0676,2024-07-31,6413.83,6413.83,0.0,Paid
TXN-00005210,ACC-0676,2024-08-31,6413.83,5707.25,-706.58,Partial
TXN-00005211,ACC-0676,2024-09-30,6413.83,6413.83,0.0,Paid
TXN-00005212,ACC-0676,2024-10-31,6413.83,4523.6,-1890.23,Partial
TXN-00005213,ACC-0676,2024-11-30,6413.83,4996.95,-1416.88,Partial
TXN-00005214,ACC-0676,2024-12-31,6413.83,4773.5,-1640.33,Partial
TXN-00005215,ACC-0677,2024-06-30,7429.33,7429.33,0.0,Paid
TXN-00005216,ACC-0677,2024-07-31,7429.33,7429.33,0.0,Paid
TXN-00005217,ACC-0677,2024-08-31,7429.33,7429.33,0.0,Paid
TXN-00005218,ACC-0677,2024-09-30,7429.33,7429.33,0.0,Paid
TXN-00005219,ACC-0677,2024-10-31,7429.33,7429.33,0.0,Paid
TXN-00005220,ACC-0677,2024-11-30,7429.33,7429.33,0.0,Paid
TXN-00005221,ACC-0678,2023-07-31,5666.54,5666.54,0.0,Paid
TXN-00005222,ACC-0678,2023-08-31,5666.54,5231.71,-434.83,Partial
TXN-00005223,ACC-0678,2023-09-30,5666.54,3982.18,-1684.36,Partial
TXN-00005224,ACC-0678,2023-10-31,5666.54,,,Partial
TXN-00005225,ACC-0678,2023-11-30,5666.54,5247.08,-419.46,Partial
TXN-00005226,ACC-0678,2023-12-31,5666.54,4745.01,-921.53,Partial
TXN-00005227,ACC-0678,2024-01-31,5666.54,5666.54,0.0,Paid
TXN-00005228,ACC-0678,2024-02-29,5666.54,,,Partial
TXN-00005229,ACC-0678,2024-03-31,5666.54,5666.54,0.0,Paid
TXN-00005230,ACC-0678,2024-04-30,5666.54,4993.38,-673.16,Partial
TXN-00005231,ACC-0678,2024-05-31,5666.54,4815.75,-850.79,Partial
TXN-00005232,ACC-0678,2024-06-30,5666.54,5316.84,-349.7,Partial
TXN-00005233,ACC-0679,2023-06-30,5880.42,5880.42,0.0,Paid
TXN-00005234,ACC-0679,2023-07-31,5880.42,5880.42,0.0,Paid
TXN-00005235,ACC-0679,2023-08-31,5880.42,5880.42,0.0,Paid
TXN-00005236,ACC-0679,2023-09-30,5880.42,5880.42,0.0,Paid
TXN-00005237,ACC-0679,2023-10-31,5880.42,5880.42,0.0,Paid
TXN-00005238,ACC-0679,2023-11-30,5880.42,5880.42,0.0,Paid
TXN-00005239,ACC-0679,2023-12-31,5880.42,5880.42,0.0,Paid
TXN-00005240,ACC-0679,2024-01-31,5880.42,5880.42,0.0,Paid
TXN-00005241,ACC-0679,2024-02-29,5880.42,5880.42,0.0,Paid
TXN-00005242,ACC-0679,2024-03-31,5880.42,5880.42,0.0,Paid
TXN-00005243,ACC-0679,2024-04-30,5880.42,5880.42,0.0,Paid
TXN-00005244,ACC-0679,2024-05-31,5880.42,5880.42,0.0,Paid
TXN-00005245,ACC-0680,2023-03-31,11390.08,10184.58,-1205.5,Partial
TXN-00005246,ACC-0680,2023-04-30,11390.08,10281.03,-1109.05,Partial
TXN-00005247,ACC-0680,2023-05-31,11390.08,9999.65,-1390.43,Partial
TXN-00005248,ACC-0680,2023-06-30,11390.08,8265.77,-3124.31,Partial
TXN-00005249,ACC-0680,2023-07-31,11390.08,9325.69,-2064.39,Partial
TXN-00005250,ACC-0680,2023-08-31,11390.08,9691.27,-1698.81,Partial
TXN-00005251,ACC-0680,2023-09-30,11390.08,8672.31,-2717.77,Partial
TXN-00005252,ACC-0680,2023-10-31,11390.08,11390.08,0.0,Paid
TXN-00005253,ACC-0680,2023-11-30,11390.08,8609.73,-2780.35,
TXN-00005254,ACC-0680,2023-12-31,11390.08,9268.38,-2121.7,Partial
TXN-00005255,ACC-0680,2024-01-31,11390.08,11390.08,0.0,Paid
TXN-00005256,ACC-0680,2024-02-29,11390.08,11390.08,0.0,Paid
TXN-00005257,ACC-0681,2024-10-31,15574.44,15574.44,0.0,Paid
TXN-00005258,ACC-0681,2024-11-30,15574.44,15574.44,0.0,Paid
TXN-00005259,ACC-0681,2024-12-31,15574.44,15574.44,0.0,Paid
TXN-00005260,ACC-0682,2023-07-31,3465.33,3465.33,0.0,Paid
TXN-00005261,ACC-0682,2023-08-31,3465.33,3465.33,0.0,Paid
TXN-00005262,ACC-0682,2023-09-30,3465.33,3465.33,0.0,Paid
TXN-00005263,ACC-0682,2023-10-31,3465.33,3465.33,0.0,Paid
TXN-00005264,ACC-0682,2023-11-30,3465.33,3465.33,0.0,Paid
TXN-00005265,ACC-0682,2023-12-31,3465.33,3465.33,0.0,Paid
TXN-00005266,ACC-0682,2024-01-31,3465.33,3465.33,0.0,Paid
TXN-00005267,ACC-0682,2024-02-29,3465.33,3465.33,0.0,Paid
TXN-00005268,ACC-0682,2024-03-31,3465.33,3465.33,0.0,Paid
TXN-00005269,ACC-0682,2024-04-30,3465.33,3465.33,0.0,Paid
TXN-00005270,ACC-0682,2024-05-31,3465.33,3465.33,0.0,Paid
TXN-00005271,ACC-0682,2024-06-30,3465.33,3465.33,0.0,Paid
TXN-00005272,ACC-0682,2024-07-31,3465.33,3465.33,0.0,Paid
TXN-00005273,ACC-0682,2024-08-31,3465.33,3465.33,0.0,Paid
TXN-00005274,ACC-0682,2024-09-30,3465.33,3465.33,0.0,Paid
TXN-00005275,ACC-0682,2024-10-31,3465.33,3465.33,0.0,Paid
TXN-00005276,ACC-0682,2024-11-30,3465.33,3465.33,0.0,Paid
TXN-00005277,ACC-0682,2024-12-31,3465.33,3465.33,0.0,Paid
TXN-00005278,ACC-0683,2024-03-31,7034.22,7034.22,0.0,Paid
TXN-00005279,ACC-0683,2024-04-30,7034.22,7034.22,0.0,Paid
TXN-00005280,ACC-0683,2024-05-31,7034.22,6631.0,-403.22,Partial
TXN-00005281,ACC-0683,2024-06-30,7034.22,7034.22,0.0,Paid
TXN-00005282,ACC-0683,2024-07-31,7034.22,5061.4,-1972.82,Partial
TXN-00005283,ACC-0683,2024-08-31,7034.22,7034.22,0.0,Paid
TXN-00005284,ACC-0683,2024-09-30,7034.22,7034.22,0.0,Paid
TXN-00005285,ACC-0683,2024-10-31,7034.22,,,Partial
TXN-00005286,ACC-0683,2024-11-30,7034.22,7034.22,0.0,Paid
TXN-00005287,ACC-0684,2023-12-31,9036.5,9036.5,0.0,Paid
TXN-00005288,ACC-0684,2024-01-31,9036.5,9036.5,0.0,Paid
TXN-00005289,ACC-0684,2024-02-29,9036.5,9036.5,0.0,Paid
TXN-00005290,ACC-0684,2024-03-31,9036.5,9036.5,0.0,Paid
TXN-00005291,ACC-0684,2024-04-30,9036.5,9036.5,0.0,Paid
TXN-00005292,ACC-0684,2024-05-31,9036.5,9036.5,0.0,Paid
TXN-00005293,ACC-0684,2024-06-30,9036.5,9036.5,0.0,Paid
TXN-00005294,ACC-0684,2024-07-31,9036.5,9036.5,0.0,Paid
TXN-00005295,ACC-0684,2024-08-31,9036.5,9036.5,0.0,Paid
TXN-00005296,ACC-0684,2024-09-30,9036.5,9036.5,0.0,Paid
TXN-00005297,ACC-0684,2024-10-31,9036.5,9036.5,0.0,Paid
TXN-00005298,ACC-0684,2024-11-30,9036.5,9036.5,0.0,Paid
TXN-00005299,ACC-0685,2023-05-31,9660.0,9660.0,0.0,Paid
TXN-00005300,ACC-0685,2023-06-30,9660.0,9660.0,0.0,Paid
TXN-00005301,ACC-0685,2023-07-31,9660.0,9660.0,0.0,Paid
TXN-00005302,ACC-0685,2023-08-31,9660.0,9660.0,0.0,Paid
TXN-00005303,ACC-0685,2023-09-30,9660.0,9660.0,0.0,Paid
TXN-00005304,ACC-0685,2023-10-31,9660.0,9660.0,0.0,Paid
TXN-00005305,ACC-0686,2023-11-30,7948.33,5911.19,-2037.14,Partial
TXN-00005306,ACC-0686,2023-12-31,7948.33,6000.15,-1948.18,Partial
TXN-00005307,ACC-0686,2024-01-31,7948.33,7948.33,0.0,Paid
TXN-00005308,ACC-0686,2024-02-29,7948.33,7436.79,-511.54,Partial
TXN-00005309,ACC-0686,2024-03-31,7948.33,7948.33,0.0,Paid
TXN-00005310,ACC-0686,2024-04-30,7948.33,7948.33,0.0,Paid
TXN-00005311,ACC-0686,2024-05-31,7948.33,7271.85,-676.48,Partial
TXN-00005312,ACC-0686,2024-06-30,7948.33,6315.35,-1632.98,Partial
TXN-00005313,ACC-0686,2024-07-31,7948.33,7256.27,-692.06,Partial
TXN-00005314,ACC-0686,2024-08-31,7948.33,7948.33,0.0,Paid
TXN-00005315,ACC-0686,2024-09-30,7948.33,7948.33,0.0,Paid
TXN-00005316,ACC-0686,2024-10-31,7948.33,7405.2,-543.13,Partial
TXN-00005317,ACC-0687,2023-04-30,5048.75,5048.75,0.0,Paid
TXN-00005318,ACC-0687,2023-05-31,5048.75,5048.75,0.0,Paid
TXN-00005319,ACC-0687,2023-06-30,5048.75,5048.75,0.0,Paid
TXN-00005320,ACC-0687,2023-07-31,5048.75,5048.75,0.0,Paid
TXN-00005321,ACC-0687,2023-08-31,5048.75,5048.75,0.0,Paid
TXN-00005322,ACC-0687,2023-09-30,5048.75,5048.75,0.0,Paid
TXN-00005323,ACC-0687,2023-10-31,5048.75,5048.75,0.0,Paid
TXN-00005324,ACC-0687,2023-11-30,5048.75,5048.75,0.0,Paid
TXN-00005325,ACC-0687,2023-12-31,5048.75,5048.75,0.0,Paid
TXN-00005326,ACC-0687,2024-01-31,5048.75,5048.75,0.0,Paid
TXN-00005327,ACC-0687,2024-02-29,5048.75,5048.75,0.0,Paid
TXN-00005328,ACC-0687,2024-03-31,5048.75,5048.75,0.0,Paid
TXN-00005329,ACC-0688,2023-06-30,3217.5,2932.51,-284.99,Partial
TXN-00005330,ACC-0688,2023-07-31,3217.5,3217.5,0.0,Paid
TXN-00005331,ACC-0688,2023-08-31,3217.5,3217.5,0.0,Paid
TXN-00005332,ACC-0688,2023-09-30,3217.5,2611.31,-606.19,Partial
TXN-00005333,ACC-0688,2023-10-31,3217.5,3018.8,-198.7,Partial
TXN-00005334,ACC-0688,2023-11-30,3217.5,3217.5,0.0,Paid
TXN-00005335,ACC-0688,2023-12-31,3217.5,2345.48,-872.02,
TXN-00005336,ACC-0688,2024-01-31,3217.5,2964.2,-253.3,Partial
TXN-00005337,ACC-0688,2024-02-29,3217.5,2645.8,-571.7,Partial
TXN-00005338,ACC-0688,2024-03-31,3217.5,3217.5,0.0,Paid
TXN-00005339,ACC-0688,2024-04-30,3217.5,2375.07,-842.43,Partial
TXN-00005340,ACC-0688,2024-05-31,3217.5,2805.29,-412.21,Partial
TXN-00005341,ACC-0689,2023-05-31,4752.22,4752.22,0.0,Paid
TXN-00005342,ACC-0689,2023-06-30,4752.22,4752.22,0.0,Paid
TXN-00005343,ACC-0689,2023-07-31,4752.22,4752.22,0.0,Paid
TXN-00005344,ACC-0689,2023-08-31,4752.22,4752.22,0.0,Paid
TXN-00005345,ACC-0689,2023-09-30,4752.22,4752.22,0.0,Paid
TXN-00005346,ACC-0689,2023-10-31,4752.22,4752.22,0.0,Paid
TXN-00005347,ACC-0689,2023-11-30,4752.22,4752.22,0.0,Paid
TXN-00005348,ACC-0689,2023-12-31,4752.22,4752.22,0.0,Paid
TXN-00005349,ACC-0689,2024-01-31,4752.22,4752.22,0.0,Paid
TXN-00005350,ACC-0690,2024-09-30,12738.83,12738.83,0.0,Paid
TXN-00005351,ACC-0690,2024-10-31,12738.83,12738.83,0.0,Paid
TXN-00005352,ACC-0690,2024-11-30,12738.83,12738.83,0.0,Paid
TXN-00005353,ACC-0690,2024-12-31,12738.83,12738.83,0.0,Paid
TXN-00005354,ACC-0691,2024-03-31,6026.33,6026.33,0.0,Paid
TXN-00005355,ACC-0691,2024-04-30,6026.33,6026.33,0.0,Paid
TXN-00005356,ACC-0691,2024-05-31,6026.33,6026.33,0.0,Paid
TXN-00005357,ACC-0691,2024-06-30,6026.33,6026.33,0.0,Paid
TXN-00005358,ACC-0691,2024-07-31,6026.33,6026.33,0.0,Paid
TXN-00005359,ACC-0691,2024-08-31,6026.33,6026.33,0.0,Paid
TXN-00005360,ACC-0691,2024-09-30,6026.33,6026.33,0.0,Paid
TXN-00005361,ACC-0691,2024-10-31,6026.33,6026.33,0.0,Paid
TXN-00005362,ACC-0691,2024-11-30,6026.33,6026.33,0.0,Paid
TXN-00005363,ACC-0691,2024-12-31,6026.33,6026.33,0.0,Paid
TXN-00005364,ACC-0692,2024-12-31,20144.33,20144.33,0.0,Paid
TXN-00005365,ACC-0693,2023-12-31,3011.06,3011.06,0.0,Paid
TXN-00005366,ACC-0693,2024-01-31,3011.06,3011.06,0.0,Paid
TXN-00005367,ACC-0693,2024-02-29,3011.06,3011.06,0.0,Paid
TXN-00005368,ACC-0693,2024-03-31,3011.06,3011.06,0.0,Paid
TXN-00005369,ACC-0693,2024-04-30,3011.06,3011.06,0.0,Paid
TXN-00005370,ACC-0693,2024-05-31,3011.06,3011.06,0.0,Paid
TXN-00005371,ACC-0693,2024-06-30,3011.06,3011.06,0.0,Paid
TXN-00005372,ACC-0693,2024-07-31,3011.06,3011.06,0.0,Paid
TXN-00005373,ACC-0693,2024-08-31,3011.06,0.0,-3011.06,Missed
TXN-00005374,ACC-0693,2024-09-30,3011.06,0.0,-3011.06,Missed
TXN-00005375,ACC-0693,2024-10-31,3011.06,0.0,-3011.06,Missed
TXN-00005376,ACC-0693,2024-11-30,3011.06,0.0,-3011.06,Missed
TXN-00005377,ACC-0693,2024-12-31,3011.06,0.0,-3011.06,Missed
TXN-00005378,ACC-0694,2023-06-30,7465.88,7465.88,0.0,Paid
TXN-00005379,ACC-0694,2023-07-31,7465.88,7465.88,0.0,Paid
TXN-00005380,ACC-0694,2023-08-31,7465.88,7465.88,0.0,Paid
TXN-00005381,ACC-0694,2023-09-30,7465.88,7465.88,0.0,Paid
TXN-00005382,ACC-0694,2023-10-31,7465.88,7465.88,0.0,Paid
TXN-00005383,ACC-0694,2023-11-30,7465.88,7465.88,0.0,Paid
TXN-00005384,ACC-0694,2023-12-31,7465.88,7465.88,0.0,Paid
TXN-00005385,ACC-0694,2024-01-31,7465.88,7465.88,0.0,Paid
TXN-00005386,ACC-0694,2024-02-29,7465.88,7465.88,0.0,Paid
TXN-00005387,ACC-0694,2024-03-31,7465.88,7465.88,0.0,Paid
TXN-00005388,ACC-0694,2024-04-30,7465.88,7465.88,0.0,Paid
TXN-00005389,ACC-0694,2024-05-31,7465.88,7465.88,0.0,Paid
TXN-00005390,ACC-0695,2024-04-30,13985.56,13985.56,0.0,Paid
TXN-00005391,ACC-0695,2024-05-31,13985.56,13985.56,0.0,Paid
TXN-00005392,ACC-0695,2024-06-30,13985.56,13985.56,0.0,Paid
TXN-00005393,ACC-0695,2024-07-31,13985.56,13985.56,0.0,Paid
TXN-00005394,ACC-0695,2024-08-31,13985.56,13985.56,0.0,Paid
TXN-00005395,ACC-0695,2024-09-30,13985.56,13985.56,0.0,Paid
TXN-00005396,ACC-0695,2024-10-31,13985.56,13985.56,0.0,Paid
TXN-00005397,ACC-0695,2024-11-30,13985.56,13985.56,0.0,Paid
TXN-00005398,ACC-0695,2024-12-31,13985.56,13985.56,0.0,Paid
TXN-00005399,ACC-0696,2024-12-31,2365.44,2365.44,0.0,Paid
TXN-00005400,ACC-0697,2024-02-29,1246.92,1246.92,0.0,Paid
TXN-00005401,ACC-0697,2024-03-31,1246.92,1246.92,0.0,Paid
TXN-00005402,ACC-0697,2024-04-30,1246.92,1246.92,0.0,Paid
TXN-00005403,ACC-0697,2024-05-31,1246.92,1246.92,0.0,Paid
TXN-00005404,ACC-0697,2024-06-30,1246.92,1246.92,0.0,Paid
TXN-00005405,ACC-0697,2024-07-31,1246.92,1246.92,0.0,Paid
TXN-00005406,ACC-0697,2024-08-31,1246.92,1246.92,0.0,Paid
TXN-00005407,ACC-0697,2024-09-30,1246.92,1246.92,0.0,Paid
TXN-00005408,ACC-0697,2024-10-31,1246.92,1246.92,0.0,Paid
TXN-00005409,ACC-0697,2024-11-30,1246.92,1246.92,0.0,Paid
TXN-00005410,ACC-0697,2024-12-31,1246.92,1246.92,0.0,Paid
TXN-00005411,ACC-0698,2023-02-28,12413.67,12413.67,0.0,Paid
TXN-00005412,ACC-0698,2023-03-31,12413.67,12413.67,0.0,Paid
TXN-00005413,ACC-0698,2023-04-30,12413.67,12413.67,0.0,Paid
TXN-00005414,ACC-0698,2023-05-31,12413.67,12413.67,0.0,Paid
TXN-00005415,ACC-0698,2023-06-30,12413.67,,,
TXN-00005416,ACC-0698,2023-07-31,12413.67,12413.67,0.0,Paid
TXN-00005417,ACC-0698,2023-08-31,12413.67,12413.67,0.0,Paid
TXN-00005418,ACC-0698,2023-09-30,12413.67,12413.67,0.0,Paid
TXN-00005419,ACC-0698,2023-10-31,12413.67,12413.67,0.0,Paid
TXN-00005420,ACC-0698,2023-11-30,12413.67,12413.67,0.0,Paid
TXN-00005421,ACC-0698,2023-12-31,12413.67,12413.67,0.0,Paid
TXN-00005422,ACC-0698,2024-01-31,12413.67,12413.67,0.0,Paid
TXN-00005423,ACC-0699,2023-09-30,4170.83,2933.95,-1236.88,Partial
TXN-00005424,ACC-0699,2023-10-31,4170.83,3178.48,-992.35,Partial
TXN-00005425,ACC-0699,2023-11-30,4170.83,3395.63,-775.2,Partial
TXN-00005426,ACC-0699,2023-12-31,4170.83,3330.48,-840.35,Partial
TXN-00005427,ACC-0699,2024-01-31,4170.83,3764.49,-406.34,Partial
TXN-00005428,ACC-0699,2024-02-29,4170.83,3313.56,-857.27,Partial
TXN-00005429,ACC-0699,2024-03-31,4170.83,3472.68,-698.15,Partial
TXN-00005430,ACC-0699,2024-04-30,4170.83,3538.44,-632.39,Partial
TXN-00005431,ACC-0699,2024-05-31,4170.83,4170.83,0.0,Paid
TXN-00005432,ACC-0699,2024-06-30,4170.83,3456.71,-714.12,Partial
TXN-00005433,ACC-0699,2024-07-31,4170.83,4170.83,0.0,Paid
TXN-00005434,ACC-0699,2024-08-31,4170.83,3358.85,-811.98,Partial
TXN-00005435,ACC-0700,2024-12-31,12589.5,11276.48,-1313.02,Partial
TXN-00005436,ACC-0701,2024-02-29,4686.67,4686.67,0.0,Paid
TXN-00005437,ACC-0701,2024-03-31,4686.67,3452.6,-1234.07,Partial
TXN-00005438,ACC-0701,2024-04-30,4686.67,4686.67,0.0,Paid
TXN-00005439,ACC-0701,2024-05-31,4686.67,4686.67,0.0,Paid
TXN-00005440,ACC-0701,2024-06-30,4686.67,3299.69,-1386.98,Partial
TXN-00005441,ACC-0701,2024-07-31,4686.67,4686.67,0.0,Paid
TXN-00005442,ACC-0701,2024-08-31,4686.67,4686.67,0.0,Paid
TXN-00005443,ACC-0701,2024-09-30,4686.67,4686.67,0.0,Paid
TXN-00005444,ACC-0701,2024-10-31,4686.67,4686.67,0.0,Paid
TXN-00005445,ACC-0701,2024-11-30,4686.67,4426.61,-260.06,Partial
TXN-00005446,ACC-0701,2024-12-31,4686.67,3837.07,-849.6,Partial
TXN-00005447,ACC-0702,2024-12-31,6715.12,6715.12,0.0,Paid
TXN-00005448,ACC-0703,2024-02-29,3783.54,3783.54,0.0,Paid
TXN-00005449,ACC-0703,2024-03-31,3783.54,3783.54,0.0,Paid
TXN-00005450,ACC-0703,2024-04-30,3783.54,3783.54,0.0,Paid
TXN-00005451,ACC-0703,2024-05-31,3783.54,3783.54,0.0,Paid
TXN-00005452,ACC-0703,2024-06-30,3783.54,3783.54,0.0,Paid
TXN-00005453,ACC-0703,2024-07-31,3783.54,3783.54,0.0,Paid
TXN-00005454,ACC-0703,2024-08-31,3783.54,3783.54,0.0,Paid
TXN-00005455,ACC-0703,2024-09-30,3783.54,3783.54,0.0,Paid
TXN-00005456,ACC-0703,2024-10-31,3783.54,3783.54,0.0,Paid
TXN-00005457,ACC-0703,2024-11-30,3783.54,3783.54,0.0,Paid
TXN-00005458,ACC-0703,2024-12-31,3783.54,3783.54,0.0,Paid
TXN-00005459,ACC-0704,2023-02-28,3652.78,3652.78,0.0,Paid
TXN-00005460,ACC-0704,2023-03-31,3652.78,3652.78,0.0,Paid
TXN-00005461,ACC-0704,2023-04-30,3652.78,3652.78,0.0,Paid
TXN-00005462,ACC-0704,2023-05-31,3652.78,3652.78,0.0,Paid
TXN-00005463,ACC-0704,2023-06-30,3652.78,3652.78,0.0,Paid
TXN-00005464,ACC-0704,2023-07-31,3652.78,3652.78,0.0,Paid
TXN-00005465,ACC-0704,2023-08-31,3652.78,3652.78,0.0,Paid
TXN-00005466,ACC-0704,2023-09-30,3652.78,3652.78,0.0,Paid
TXN-00005467,ACC-0704,2023-10-31,3652.78,3652.78,0.0,Paid
TXN-00005468,ACC-0704,2023-11-30,3652.78,3652.78,0.0,Paid
TXN-00005469,ACC-0704,2023-12-31,3652.78,3652.78,0.0,Paid
TXN-00005470,ACC-0704,2024-01-31,3652.78,3652.78,0.0,Paid
TXN-00005471,ACC-0704,2024-02-29,3652.78,3652.78,0.0,Paid
TXN-00005472,ACC-0704,2024-03-31,3652.78,3652.78,0.0,Paid
TXN-00005473,ACC-0704,2024-04-30,3652.78,3652.78,0.0,Paid
TXN-00005474,ACC-0704,2024-05-31,3652.78,3652.78,0.0,Paid
TXN-00005475,ACC-0704,2024-06-30,3652.78,3652.78,0.0,Paid
TXN-00005476,ACC-0704,2024-07-31,3652.78,3652.78,0.0,Paid
TXN-00005477,ACC-0705,2024-10-31,15698.0,15698.0,0.0,Paid
TXN-00005478,ACC-0705,2024-11-30,15698.0,15698.0,0.0,Paid
TXN-00005479,ACC-0705,2024-12-31,15698.0,15698.0,0.0,Paid
TXN-00005480,ACC-0706,2024-08-31,4088.0,4088.0,0.0,Paid
TXN-00005481,ACC-0706,2024-09-30,4088.0,4088.0,0.0,Paid
TXN-00005482,ACC-0706,2024-10-31,4088.0,4088.0,0.0,Paid
TXN-00005483,ACC-0706,2024-11-30,4088.0,4088.0,0.0,Paid
TXN-00005484,ACC-0706,2024-12-31,4088.0,4088.0,0.0,Paid
TXN-00005485,ACC-0707,2024-07-31,3781.25,3781.25,0.0,Paid
TXN-00005486,ACC-0707,2024-08-31,3781.25,3781.25,0.0,Paid
TXN-00005487,ACC-0707,2024-09-30,3781.25,3781.25,0.0,Paid
TXN-00005488,ACC-0707,2024-10-31,3781.25,3781.25,0.0,Paid
TXN-00005489,ACC-0707,2024-11-30,3781.25,3781.25,0.0,Paid
TXN-00005490,ACC-0707,2024-12-31,3781.25,3781.25,0.0,Paid
TXN-00005491,ACC-0709,2023-06-30,4866.67,3922.12,-944.55,Partial
TXN-00005492,ACC-0709,2023-07-31,4866.67,4538.3,-328.37,Partial
TXN-00005493,ACC-0709,2023-08-31,4866.67,4866.67,0.0,Paid
TXN-00005494,ACC-0709,2023-09-30,4866.67,4588.22,-278.45,Partial
TXN-00005495,ACC-0709,2023-10-31,4866.67,3721.59,-1145.08,Partial
TXN-00005496,ACC-0709,2023-11-30,4866.67,4020.53,-846.14,Partial
TXN-00005497,ACC-0710,2024-11-30,9947.0,9947.0,0.0,Paid
TXN-00005498,ACC-0710,2024-12-31,9947.0,9090.25,-856.75,Partial
TXN-00005499,ACC-0711,2023-07-31,6834.75,5391.28,-1443.47,Partial
TXN-00005500,ACC-0711,2023-08-31,6834.75,5380.42,-1454.33,Partial
TXN-00005501,ACC-0711,2023-09-30,6834.75,6834.75,0.0,Paid
TXN-00005502,ACC-0711,2023-10-31,6834.75,5581.44,-1253.31,Partial
TXN-00005503,ACC-0711,2023-11-30,6834.75,5401.67,-1433.08,Partial
TXN-00005504,ACC-0711,2023-12-31,6834.75,6241.19,-593.56,Partial
TXN-00005505,ACC-0711,2024-01-31,6834.75,5761.61,-1073.14,Partial
TXN-00005506,ACC-0711,2024-02-29,6834.75,5149.7,-1685.05,Partial
TXN-00005507,ACC-0711,2024-03-31,6834.75,6834.75,0.0,Paid
TXN-00005508,ACC-0711,2024-04-30,6834.75,5369.81,-1464.94,Partial
TXN-00005509,ACC-0711,2024-05-31,6834.75,6834.75,0.0,Paid
TXN-00005510,ACC-0711,2024-06-30,6834.75,5629.44,-1205.31,
TXN-00005511,ACC-0713,2023-06-30,9349.58,9349.58,0.0,Paid
TXN-00005512,ACC-0713,2023-07-31,9349.58,9349.58,0.0,Paid
TXN-00005513,ACC-0713,2023-08-31,9349.58,9349.58,0.0,Paid
TXN-00005514,ACC-0713,2023-09-30,9349.58,0.0,-9349.58,Missed
TXN-00005515,ACC-0713,2023-10-31,9349.58,0.0,-9349.58,Missed
TXN-00005516,ACC-0713,2023-11-30,9349.58,,,Missed
TXN-00005517,ACC-0714,2024-03-31,13007.33,13007.33,0.0,Paid
TXN-00005518,ACC-0714,2024-04-30,13007.33,13007.33,0.0,Paid
TXN-00005519,ACC-0714,2024-05-31,13007.33,13007.33,0.0,Paid
TXN-00005520,ACC-0714,2024-06-30,13007.33,13007.33,0.0,Paid
TXN-00005521,ACC-0714,2024-07-31,13007.33,13007.33,0.0,Paid
TXN-00005522,ACC-0714,2024-08-31,13007.33,13007.33,0.0,Paid
TXN-00005523,ACC-0715,2024-08-31,5005.0,5005.0,0.0,Paid
TXN-00005524,ACC-0715,2024-09-30,5005.0,5005.0,0.0,Paid
TXN-00005525,ACC-0715,2024-10-31,5005.0,5005.0,0.0,Paid
TXN-00005526,ACC-0715,2024-11-30,5005.0,5005.0,0.0,Paid
